Eatery_ID,Eatery_Name,Eatery_Addr,Eatery_Num,Eatery_Type
344,내나이가어때서,제주특별자치도 제주시 우령6길 73 ,064-713-6166,호프/통닭
345,내일로가는마차,제주특별자치도 제주시 진남로6길 40 ,064-725-9966,호프/통닭
346,네네치킨연동점,제주특별자치도 제주시 삼무로 82 ,,호프/통닭
347,네네치킨피자봉개점,제주특별자치도 제주시 번영로 521-1,,호프/통닭
348,노가리앤비어삼화지구점,제주특별자치도 제주시 건주로4길 10-4,,호프/통닭
349,노가리앤비어이도일동점,제주특별자치도 제주시 동광로 39,,호프/통닭
350,노가리앤비어한라대점,제주특별자치도 제주시 1100로 3213-27,,호프/통닭
351,노가리엔비어한림점,제주특별자치도 제주시 한림읍 한림상로 105,064-796-7357,호프/통닭
352,노가리점빵,제주특별자치도 제주시 고마로 38,064-726-0528,호프/통닭
353,노란주전자,제주특별자치도 제주시 수덕5길 6 ,,호프/통닭
354,노랑통닭삼화점,제주특별자치도 제주시 화삼북로 63,,호프/통닭
355,노랑통닭아라점,제주특별자치도 제주시 중앙로 490,,호프/통닭
356,노랑통닭외도점,제주특별자치도 제주시 우정로11길 13,,호프/통닭
357,노량진수산,제주특별자치도 제주시 신성로 84-1 ,064-755-9897,호프/통닭
358,노형그때그집,제주특별자치도 제주시 월랑로10길 27 ,,호프/통닭
359,노형사쿠라,제주특별자치도 제주시 원노형6길 18 ,064-747-7793,호프/통닭
360,노형삼다오리,제주특별자치도 제주시 월랑로4길 31 ,064-747-5592,호프/통닭
361,노형삼조삼계탕,제주특별자치도 제주시 다랑곶4길 29 ,064-748-5850,호프/통닭
362,노형옛날통닭케이마트점,제주특별자치도 제주시 정존11길 36,064-711-8892,호프/통닭
363,노형주점,제주특별자치도 제주시 다랑곶길 19 ,,호프/통닭
364,논짓물,제주특별자치도 제주시 신대로12길 41 ,064-747-2585,호프/통닭
365,놀부촌,제주특별자치도 제주시 다랑곶길 19 ,,호프/통닭
366,농협목우촌또래오래치킨한화점,제주특별자치도 제주시 명림로 575-107,,호프/통닭
367,누나닭오빠왕꼬치,제주특별자치도 제주시 고산동산5길 19,,호프/통닭
368,누나홀닭함덕점,제주특별자치도 제주시 조천읍 신북로 543,064-783-9998,호프/통닭
369,늘솜,제주특별자치도 제주시 서광로2길 11-20 ,064-756-3536,호프/통닭
370,늘조아쏘맥,제주특별자치도 제주시 연삼로 542 ,,호프/통닭
371,니꼬내꼬,제주특별자치도 제주시 광양4길 7,064-726-2260,호프/통닭
372,다노시,제주특별자치도 제주시 수덕7길 43,064-746-0924,호프/통닭
373,다람쥐와도토리,제주특별자치도 제주시 수덕11길 38 ,,호프/통닭
374,다미야,제주특별자치도 제주시 원노형6길 24,064-711-9253,호프/통닭
375,다온얏트,제주특별자치도 제주시 동광로1길 32,064-759-9980,호프/통닭
376,다옴,제주특별자치도 제주시 오복4길 9,,호프/통닭
377,다이닝펍미인,제주특별자치도 제주시 서광로32길 29,064-759-3939,호프/통닭
378,다트바블스,제주특별자치도 제주시 광양8길 6 ,064-759-5559,호프/통닭
379,단또,제주특별자치도 제주시 신성로13길 32 ,064-712-7465,호프/통닭
380,달료포차,제주특별자치도 제주시 신광로8길 6 ,064-744-5632,호프/통닭
381,달마루,제주특별자치도 제주시 달마루길 20,064-749-1002,호프/통닭
382,달밤포차,제주특별자치도 제주시 고마로 10-1,064-722-9257,호프/통닭
383,달빛,제주특별자치도 제주시 천수로 68,064-753-9799,호프/통닭
384,달빛사랑채,제주특별자치도 제주시 연동4길 6-2 ,064-742-1388,호프/통닭
385,달빛주막,제주특별자치도 제주시 정존9길 37 ,,호프/통닭
386,달아놀자,제주특별자치도 제주시 백두2로29,064-746-5399,호프/통닭
387,달팽이로봇,제주특별자치도 제주시 한림읍 한림로 649-1,,호프/통닭
388,닭다리먹고맴맴,제주특별자치도 제주시 구좌읍 세화1길 34,,호프/통닭
389,담,제주특별자치도 제주시 삼무로9길 39 ,064-747-2732,호프/통닭
390,당그네,제주특별자치도 제주시 선덕로 13 ,064-747-9626,호프/통닭
391,대란갈비,제주특별자치도 제주시 도남로 19 ,064-723-5206,호프/통닭
392,대마족발,제주특별자치도 제주시 신대로10길 41,,호프/통닭
393,대박집,제주특별자치도 제주시 국기로1길 15 ,064-711-0508,호프/통닭
394,더막스,제주특별자치도 제주시 진동로5길 34 ,,호프/통닭
395,더바나나,제주특별자치도 제주시 신대로16길 42,064-749-9233,호프/통닭
396,더부즈제주,제주특별자치도 제주시 노형11길 5-4,,호프/통닭
397,덩,제주특별자치도 제주시 월랑북길 42 ,064-711-9281,호프/통닭
398,데코보코,제주특별자치도 제주시 관덕로17길 15 ,,호프/통닭
399,델라,제주특별자치도 제주시 신대로14길 30 ,064-744-7715,호프/통닭
400,델리퀸도남점,제주특별자치도 제주시 도남로 47,,호프/통닭
401,도깨비방망이,제주특별자치도 제주시 한림읍 한림상로 208,,호프/통닭
402,도남43번가,제주특별자치도 제주시 도남로 43 ,064-724-5792,호프/통닭
403,도남그집,제주특별자치도 제주시 독짓골2길 9 ,,호프/통닭
404,도남포차,제주특별자치도 제주시 도남로 14-1 ,,호프/통닭
405,도담치킨서사라점,제주특별자치도 제주시 서광로13길 22,064-725-9998,호프/통닭
406,도두포차,제주특별자치도 제주시 서해안로 146,,호프/통닭
407,도모다찌,제주특별자치도 제주시 정존3길 6 ,064-747-0871,호프/통닭
408,도심속으로,제주특별자치도 제주시 남광북1길 29-1 ,064-751-8080,호프/통닭
409,도큐하우스화북점,제주특별자치도 제주시 진동로 27-1 ,064-725-9500,호프/통닭
410,돈돼지국밥,제주특별자치도 제주시 도남로 14 ,064-755-8569,호프/통닭
411,돈치킨애월점,제주특별자치도 제주시 애월읍 애월로11길 23-1,064-799-9279,호프/통닭
412,돌갱이네집,제주특별자치도 제주시 한림읍 한림로 329-6,,호프/통닭
413,돌담넘는고양이,제주특별자치도 제주시 구좌읍 해맞이해안로 2478,,호프/통닭
414,돌체라이브호프,제주특별자치도 제주시 서사로 113,,호프/통닭
415,동근이숯불두마리치킨,제주특별자치도 제주시 연삼로 12,,호프/통닭
416,동근이숯불두마리치킨삼화점,제주특별자치도 제주시 일주동로 264,064-721-8988,호프/통닭
417,동네마당,제주특별자치도 제주시 노연로 148 ,064-747-8589,호프/통닭
418,동동전,제주특별자치도 제주시 진군길 56 ,064-743-9245,호프/통닭
419,동문카페,제주특별자치도 제주시 중앙로 26,064-726-2107,호프/통닭
420,동아리꼬치구이도남대림점,제주특별자치도 제주시 도남로8길 3,064-723-0892,호프/통닭
421,동아리꼬치구이뜨래별점,제주특별자치도 제주시 구남로7길 25,,호프/통닭
422,동아리꼬치구이신산점,제주특별자치도 제주시 신산로 21 ,064-752-9295,호프/통닭
423,동아리꼬치구이오라점,제주특별자치도 제주시 서사로 165 ,064-753-5801,호프/통닭
424,동아리꼬치구이용담점,제주특별자치도 제주시 용담로 79 ,064-711-3044,호프/통닭
425,동아리꼬치구이일도점,제주특별자치도 제주시 연삼로 507 ,064-722-2454,호프/통닭
426,동아리봉개점,제주특별자치도 제주시 번영로 487 ,064-721-8892,호프/통닭
427,동아리이도아람점,제주특별자치도 제주시 중앙로 270-5 ,064-727-9288,호프/통닭
428,동아리한라점,제주특별자치도 제주시 서광로 237-1 ,064-752-9415,호프/통닭
429,동아리화북주공점,제주특별자치도 제주시 동화로 6 ,064-755-5092,호프/통닭
430,동우통닭,제주특별자치도 제주시 복지로 72,,호프/통닭
431,두남자이야기,제주특별자치도 제주시 삼무로 77 ,064-747-7771,호프/통닭
432,두다리,제주특별자치도 제주시 남성로 101,064-756-9324,호프/통닭
433,둥지,제주특별자치도 제주시 신대로14길 50,,호프/통닭
434,드리켜비어,제주특별자치도 제주시 신설로2길 2,,호프/통닭
435,디디치킨연동점,제주특별자치도 제주시 국기로 43,,호프/통닭
436,디딤돌공간,제주특별자치도 제주시 달마루길 20-1 ,064-744-8823,호프/통닭
437,디저트테이블,제주특별자치도 제주시 한림읍 진질길 35,,호프/통닭
438,따라비풍경,제주특별자치도 제주시 오복4길 19-1,064-758-1577,호프/통닭
439,땅땅치킨삼도점,제주특별자치도 제주시 서사로 79,,호프/통닭
440,땅땅치킨외도점,제주특별자치도 제주시 우정로 52,064-711-9952,호프/통닭
441,땅땅치킨조천점,제주특별자치도 제주시 조천읍 신북로 233,,호프/통닭
442,떡보킹제주시점,제주특별자치도 제주시 도남로 104,064-759-8868,호프/통닭
443,또와요호프,제주특별자치도 제주시 정존11길 35 ,064-746-5792,호프/통닭
444,똥꼬치킨제주본점,제주특별자치도 제주시 연신로 28,064-723-5592,호프/통닭
445,뜰,제주특별자치도 제주시 신광로6길 25,064-746-7334,호프/통닭
446,라꼬라꼬,제주특별자치도 제주시 중앙로 202 ,064-757-3580,호프/통닭
447,라면국물편의점포차제주시청점,제주특별자치도 제주시 중앙로 235 ,064-722-2422,호프/통닭
448,레드제플린,제주특별자치도 제주시 신광로 37 ,,호프/통닭
449,레이디호프,제주특별자치도 제주시 정존15길 5,,호프/통닭
450,레인보우치킨,제주특별자치도 제주시 조천읍 중산간동로 814,,호프/통닭
451,레전드,제주특별자치도 제주시 신대로12길 51,,호프/통닭
452,레카소,제주특별자치도 제주시 우정로13길 5 ,064-713-3588,호프/통닭
453,로당연동점,제주특별자치도 제주시 신대로16길 47,064-744-5396,호프/통닭
454,로컬,제주특별자치도 제주시 신성로13길 31,064-723-3799,호프/통닭
455,로티플,제주특별자치도 제주시 중앙로 246 ,064-751-9494,호프/통닭
456,롯데지알에스풀바,제주특별자치도 제주시 도령로 83,064-7301-000,호프/통닭
457,루비,제주특별자치도 제주시 성신로 13-8 ,,호프/통닭
458,루스트플레이스인제점,제주특별자치도 제주시 고마로 103 ,064-723-3535,호프/통닭
459,루스트플레이스칠성로점,제주특별자치도 제주시 중앙로7길 3,,호프/통닭
460,루시,제주특별자치도 제주시 국기로 6 ,064-745-8701,호프/통닭
461,마담나탈리소셜클럽,제주특별자치도 제주시 한림읍 옹포2길 10,,호프/통닭
462,마라양꼬치,제주특별자치도 제주시 신대로16길 44 ,,호프/통닭
463,마마식당야식,제주특별자치도 제주시 추자면 추자로 36,064-742-0478,호프/통닭
464,마시모,제주특별자치도 제주시 신대로20길 56 ,064-744-3392,호프/통닭
465,마시카오케이,제주특별자치도 제주시 동광로20길 29 ,064-723-0041,호프/통닭
466,마이프렌,제주특별자치도 제주시 신성로 21 ,064-758-5492,호프/통닭
467,마족,제주특별자치도 제주시 중앙로 214 ,,호프/통닭
468,마차이짬뽕시청점,제주특별자치도 제주시 중앙로 249 ,,호프/통닭
469,만평해장국,제주특별자치도 제주시 신산로 11 ,064-755-1067,호프/통닭
470,만포장,제주특별자치도 제주시 한림읍 한림북동길 22,,호프/통닭
471,맘스터치연동점,제주특별자치도 제주시 삼무로 59,064-744-7979,호프/통닭
472,맘스터치제주애월고점,제주특별자치도 제주시 애월읍 일주서로 6365,,호프/통닭
473,맛나통닭,제주특별자치도 제주시 도남로 46 ,064-722-0183,호프/통닭
474,맛있소,제주특별자치도 제주시 애월읍 광성로 264,064-747-6203,호프/통닭
475,매옹이,제주특별자치도 제주시 연동9길 25,064-749-9929,호프/통닭
476,맵수다,제주특별자치도 제주시 신광로4길 7 ,064-745-0302,호프/통닭
477,맵수다노형점,제주특별자치도 제주시 월랑로 48,064-746-3355,호프/통닭
478,머큐리,제주특별자치도 제주시 국기로2길 3,064-743-7767,호프/통닭
479,먹주,제주특별자치도 제주시 신성로13길 1 ,064-702-7023,호프/통닭
480,멕시카나광령점,제주특별자치도 제주시 애월읍 중산간서로 6703,,호프/통닭
481,멕시카나외도점,제주특별자치도 제주시 우령8길 34,,호프/통닭
482,멕시카나치킨더홈하귀해안로점,제주특별자치도 제주시 애월읍 가문동남길 63,,호프/통닭
483,명륜진사갈비시청점,제주특별자치도 제주시 광양14길 9 ,,호프/통닭
484,명자네분식,제주특별자치도 제주시 신대로16길 44 ,,호프/통닭
485,모던뽀이,제주특별자치도 제주시 신성로13길 4,064-755-8304,호프/통닭
486,모두모여,제주특별자치도 제주시 수덕로 79 ,064-745-6767,호프/통닭
487,모살,제주특별자치도 제주시 한림읍 한림로 390,064-901-7188,호프/통닭
488,모이세신제주로타리점,제주특별자치도 제주시 귀아랑길 31 ,064-744-0524,호프/통닭
489,모이자,제주특별자치도 제주시 신성로 37 ,064-702-8181,호프/통닭
490,모이자1호점,제주특별자치도 제주시 고마로15길 2,064-758-8062,호프/통닭
491,목마조랑말뼈해장국,제주특별자치도 제주시 서광로 190,064-757-2669,호프/통닭
492,몬테알반,제주특별자치도 제주시 월랑로4길 3,064-742-3331,호프/통닭
493,몽마르지,제주특별자치도 제주시 남녕로6길 4 ,064-747-6535,호프/통닭
494,무사시원,제주특별자치도 제주시 한림읍 한림상로 115,,호프/통닭
495,무사시투,제주특별자치도 제주시 한림읍 한림상로 115,,호프/통닭
496,무시로,제주특별자치도 제주시 서광로32길 28-1,064-755-6002,호프/통닭
497,무시로인제점,제주특별자치도 제주시 연수로3길 5 ,,호프/통닭
498,무쏘제원점,제주특별자치도 제주시 연동7길 35,,호프/통닭
499,물동이,제주특별자치도 제주시 성신로2길 10 ,,호프/통닭
500,물음느낌표불백,제주특별자치도 제주시 서광로26길 4-1,064-702-0190,호프/통닭
501,물음표,제주특별자치도 제주시 신대로16길 40 ,064-744-2644,호프/통닭
